Year,Measure,GeoName,GeoID,GeoEntityName,MeasureValue
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,90.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,90.2
2009-2011,Rate- 18 Yrs and Older,UHF42,410,Rockaways,59.7
2009-2011,Rate- 18 Yrs and Older,UHF42,410,Rockaways,59.7
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,137.4
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,137.4
2009-2011,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,84.7
2009-2011,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,84.7
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,118.8
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,118.8
2009-2011,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,58.1
2009-2011,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,58.1
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,101.7
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,101.7
2009-2011,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,22.3
2009-2011,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,22.3
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,47.3
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,47.3
2009-2011,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,15.9
2009-2011,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,15.9
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,29.8
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,29.8
2005-2007,Rate- 18 Yrs and Older,Borough,1,Bronx,13.4
2005-2007,Rate- 18 Yrs and Older,Borough,1,Bronx,13.4
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,34.1
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,34.1
2005-2007,Rate- 18 Yrs and Older,Borough,2,Brooklyn,8
2005-2007,Rate- 18 Yrs and Older,Borough,2,Brooklyn,8
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,21.1
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,21.1
2005-2007,Rate- 18 Yrs and Older,Borough,3,Manhattan,5.5
2005-2007,Rate- 18 Yrs and Older,Borough,3,Manhattan,5.5
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,20.1
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,20.1
2005-2007,Rate- 18 Yrs and Older,Borough,4,Queens,4.3
2005-2007,Rate- 18 Yrs and Older,Borough,4,Queens,4.3
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,17.1
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,17.1
2005-2007,Rate- 18 Yrs and Older,Borough,5,Staten Island,4.7
2005-2007,Rate- 18 Yrs and Older,Borough,5,Staten Island,4.7
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,11.7
2005-2007,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,11.7
2009-2011,Rate- 18 Yrs and Older,Borough,1,Bronx,13.7
2009-2011,Rate- 18 Yrs and Older,Borough,1,Bronx,13.7
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,37.8
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,37.8
2009-2011,Rate- 18 Yrs and Older,Borough,2,Brooklyn,7.6
2009-2011,Rate- 18 Yrs and Older,Borough,2,Brooklyn,7.6
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,20.9
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,20.9
2009-2011,Rate- 18 Yrs and Older,Borough,3,Manhattan,4.9
2009-2011,Rate- 18 Yrs and Older,Borough,3,Manhattan,4.9
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,19.9
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,19.9
2009-2011,Rate- 18 Yrs and Older,Borough,4,Queens,4.2
2009-2011,Rate- 18 Yrs and Older,Borough,4,Queens,4.2
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,17
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,17
2009-2011,Rate- 18 Yrs and Older,Borough,5,Staten Island,6.8
2009-2011,Rate- 18 Yrs and Older,Borough,5,Staten Island,6.8
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,12.5
2009-2011,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,12.5
2005-2007,Rate- 18 Yrs and Older,Citywide,1,New York City,7.1
2005-2007,Rate- 18 Yrs and Older,Citywide,1,New York City,7.1
2005-2007,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,22
2005-2007,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,22
2009-2011,Rate- 18 Yrs and Older,Citywide,1,New York City,7
2009-2011,Rate- 18 Yrs and Older,Citywide,1,New York City,7
2009-2011,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,22.7
2009-2011,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,22.7
2005-2007,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,6.3
2005-2007,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,6.3
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,19.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,19.4
2005-2007,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,9
2005-2007,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,9
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,28.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,28.1
2005-2007,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,14.4
2005-2007,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,14.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,34.5
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,34.5
2005-2007,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,10.2
2005-2007,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,10.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,28
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,28
2005-2007,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,18.9
2005-2007,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,18.9
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,36
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,36
2005-2007,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,18.5
2005-2007,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,18.5
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,35.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,35.1
2005-2007,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,19.4
2005-2007,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,19.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,35.9
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,35.9
2005-2007,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,5.8
2005-2007,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,5.8
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,9.5
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,9.5
2005-2007,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,7.9
2005-2007,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,7.9
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,16.5
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,16.5
2005-2007,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,15.1
2005-2007,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,15.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,37.9
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,37.9
2005-2007,Rate- 18 Yrs and Older,UHF42,204,East New York,12.1
2005-2007,Rate- 18 Yrs and Older,UHF42,204,East New York,12.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,31.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,31.4
2005-2007,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,6.4
2005-2007,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,6.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,8.8
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,8.8
2005-2007,Rate- 18 Yrs and Older,UHF42,206,Borough Park,3.3
2005-2007,Rate- 18 Yrs and Older,UHF42,206,Borough Park,3.3
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,3.9
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,3.9
2005-2007,Rate- 18 Yrs and Older,UHF42,207,East Flatbush - Flatbush,7.2
2005-2007,Rate- 18 Yrs and Older,UHF42,207,East Flatbush - Flatbush,7.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,207,East Flatbush - Flatbush,27.6
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,207,East Flatbush - Flatbush,27.6
2005-2007,Rate- 18 Yrs and Older,UHF42,208,Canarsie - Flatlands,5.8
2005-2007,Rate- 18 Yrs and Older,UHF42,208,Canarsie - Flatlands,5.8
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,208,Canarsie - Flatlands,17.6
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,208,Canarsie - Flatlands,17.6
2005-2007,Rate- 18 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2.7
2005-2007,Rate- 18 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2.7
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,209,Bensonhurst - Bay Ridge,4.3
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,209,Bensonhurst - Bay Ridge,4.3
2005-2007,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,5.9
2005-2007,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,5.9
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,7.5
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,7.5
2005-2007,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,19.8
2005-2007,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,19.8
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,40.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,40.1
2005-2007,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,6.6
2005-2007,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,6.6
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,12.9
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,12.9
2005-2007,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,13.1
2005-2007,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,13.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,41.7
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,41.7
2005-2007,Rate- 18 Yrs and Older,UHF42,303,East Harlem,19.5
2005-2007,Rate- 18 Yrs and Older,UHF42,303,East Harlem,19.5
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,43.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,303,East Harlem,43.1
2005-2007,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,3.2
2005-2007,Rate- 18 Yrs and Older,UHF42,304,Upper West Side,3.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,10.6
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,304,Upper West Side,10.6
2005-2007,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,1.4
2005-2007,Rate- 18 Yrs and Older,UHF42,305,Upper East Side,1.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,6.5
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,305,Upper East Side,6.5
2005-2007,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,4.2
2005-2007,Rate- 18 Yrs and Older,UHF42,306,Chelsea - Clinton,4.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,19
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,306,Chelsea - Clinton,19
2005-2007,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,3.2
2005-2007,Rate- 18 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,3.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,9.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,307,Gramercy Park - Murray Hill,9.1
2005-2007,Rate- 18 Yrs and Older,UHF42,308,Greenwich Village - SoHo,1.3
2005-2007,Rate- 18 Yrs and Older,UHF42,308,Greenwich Village - SoHo,1.3
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,308,Greenwich Village - SoHo,6.3
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,308,Greenwich Village - SoHo,6.3
2005-2007,Rate- 18 Yrs and Older,UHF42,309,Union Square - Lower East Side,6.2
2005-2007,Rate- 18 Yrs and Older,UHF42,309,Union Square - Lower East Side,6.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,309,Union Square - Lower East Side,16.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,309,Union Square - Lower East Side,16.1
2005-2007,Rate- 18 Yrs and Older,UHF42,310,Lower Manhattan,3.6
2005-2007,Rate- 18 Yrs and Older,UHF42,310,Lower Manhattan,3.6
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,8.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,310,Lower Manhattan,8.1
2005-2007,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,3.7
2005-2007,Rate- 18 Yrs and Older,UHF42,401,Long Island City - Astoria,3.7
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,10.8
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,401,Long Island City - Astoria,10.8
2005-2007,Rate- 18 Yrs and Older,UHF42,402,West Queens,3.2
2005-2007,Rate- 18 Yrs and Older,UHF42,402,West Queens,3.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,11.7
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,402,West Queens,11.7
2005-2007,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2.2
2005-2007,Rate- 18 Yrs and Older,UHF42,403,Flushing - Clearview,2.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,11.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,403,Flushing - Clearview,11.1
2005-2007,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,1.8
2005-2007,Rate- 18 Yrs and Older,UHF42,404,Bayside - Little Neck,1.8
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,7.5
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,404,Bayside - Little Neck,7.5
2005-2007,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,4.2
2005-2007,Rate- 18 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,4.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,17.5
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,405,Ridgewood - Forest Hills,17.5
2005-2007,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,4.1
2005-2007,Rate- 18 Yrs and Older,UHF42,406,Fresh Meadows,4.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,12.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,406,Fresh Meadows,12.2
2005-2007,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,4.2
2005-2007,Rate- 18 Yrs and Older,UHF42,407,Southwest Queens,4.2
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,14
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,407,Southwest Queens,14
2005-2007,Rate- 18 Yrs and Older,UHF42,408,Jamaica,7.9
2005-2007,Rate- 18 Yrs and Older,UHF42,408,Jamaica,7.9
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,23.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,408,Jamaica,23.4
2005-2007,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,4.8
2005-2007,Rate- 18 Yrs and Older,UHF42,409,Southeast Queens,4.8
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,19.7
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,409,Southeast Queens,19.7
2005-2007,Rate- 18 Yrs and Older,UHF42,410,Rockaways,9.4
2005-2007,Rate- 18 Yrs and Older,UHF42,410,Rockaways,9.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,38.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,410,Rockaways,38.1
2005-2007,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,8
2005-2007,Rate- 18 Yrs and Older,UHF42,501,Port Richmond,8
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,20.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,501,Port Richmond,20.4
2005-2007,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,6.1
2005-2007,Rate- 18 Yrs and Older,UHF42,502,Stapleton - St. George,6.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,13.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,502,Stapleton - St. George,13.1
2005-2007,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,3.8
2005-2007,Rate- 18 Yrs and Older,UHF42,503,Willowbrook,3.8
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,11.1
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,503,Willowbrook,11.1
2005-2007,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,3.3
2005-2007,Rate- 18 Yrs and Older,UHF42,504,South Beach - Tottenville,3.3
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,5.4
2005-2007,Rate- Children 0 to 17 Yrs Old,UHF42,504,South Beach - Tottenville,5.4
2009-2011,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,7.5
2009-2011,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,7.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,22.3
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,22.3
2009-2011,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,9.8
2009-2011,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,9.8
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,32.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,32.2
2009-2011,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,14.4
2009-2011,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,14.4
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,43.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,43.6
2009-2011,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,11.7
2009-2011,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,11.7
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,34.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,34.2
2009-2011,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,18.9
2009-2011,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,18.9
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,39.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,39.6
2009-2011,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,16.4
2009-2011,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,16.4
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,38.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,38.2
2009-2011,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,16
2009-2011,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,16
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,43.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,43.6
2009-2011,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,3.5
2009-2011,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,3.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,10.3
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,10.3
2009-2011,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,6.6
2009-2011,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,6.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,20.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,202,Downtown - Heights - Slope,20.5
2009-2011,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,13.5
2009-2011,Rate- 18 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,13.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,40.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,203,Bedford Stuyvesant - Crown Heights,40.2
2009-2011,Rate- 18 Yrs and Older,UHF42,204,East New York,11.5
2009-2011,Rate- 18 Yrs and Older,UHF42,204,East New York,11.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,29.8
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,204,East New York,29.8
2009-2011,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,6.5
2009-2011,Rate- 18 Yrs and Older,UHF42,205,Sunset Park,6.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,10.8
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,205,Sunset Park,10.8
2009-2011,Rate- 18 Yrs and Older,UHF42,206,Borough Park,3.8
2009-2011,Rate- 18 Yrs and Older,UHF42,206,Borough Park,3.8
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,5.1
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,206,Borough Park,5.1
2009-2011,Rate- 18 Yrs and Older,UHF42,207,East Flatbush - Flatbush,7.3
2009-2011,Rate- 18 Yrs and Older,UHF42,207,East Flatbush - Flatbush,7.3
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,207,East Flatbush - Flatbush,26.9
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,207,East Flatbush - Flatbush,26.9
2009-2011,Rate- 18 Yrs and Older,UHF42,208,Canarsie - Flatlands,7.1
2009-2011,Rate- 18 Yrs and Older,UHF42,208,Canarsie - Flatlands,7.1
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,208,Canarsie - Flatlands,21.5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,208,Canarsie - Flatlands,21.5
2009-2011,Rate- 18 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2.9
2009-2011,Rate- 18 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2.9
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,209,Bensonhurst - Bay Ridge,5
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,209,Bensonhurst - Bay Ridge,5
2009-2011,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,6
2009-2011,Rate- 18 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,8.1
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,210,Coney Island - Sheepshead Bay,8.1
2009-2011,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,13.6
2009-2011,Rate- 18 Yrs and Older,UHF42,211,Williamsburg - Bushwick,13.6
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,41.2
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,211,Williamsburg - Bushwick,41.2
2009-2011,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,5.8
2009-2011,Rate- 18 Yrs and Older,UHF42,301,Washington Heights,5.8
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,18.3
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,301,Washington Heights,18.3
2009-2011,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,10.3
2009-2011,Rate- 18 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,10.3
2009-2011,Rate- Children 0 to 17 Yrs Old,UHF42,302,Central Harlem - Morningside Heights,38.1
